Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
TPG,TPG INC CLASS A,Financials,Equity,"583,856.32",0.01,"583,856.32","16,739.00",34.88,United States,NASDAQ,USD,1.00,--
SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,Equity,"580,916.13",0.01,"580,916.13","9,323.00",62.31,United States,New York Stock Exchange Inc.,USD,1.00,--
AYX,ALTERYX INC CLASS A,Information Technology,Equity,"578,543.50",0.00,"578,543.50","15,265.00",37.90,United States,New York Stock Exchange Inc.,USD,1.00,--
FSLY,FASTLY INC CLASS A,Information Technology,Equity,"576,872.10",0.00,"576,872.10","32,445.00",17.78,United States,New York Stock Exchange Inc.,USD,1.00,--
AMPH,AMPHASTAR PHARMACEUTICALS INC,Health Care,Equity,"577,090.80",0.00,"577,090.80","10,296.00",56.05,United States,NASDAQ,USD,1.00,--
TGH,TEXTAINER GROUP HOLDINGS LTD,Industrials,Equity,"576,138.69",0.00,"576,138.69","11,703.00",49.23,United States,New York Stock Exchange Inc.,USD,1.00,--
FLYW,FLYWIRE CORP,Financials,Equity,"576,185.26",0.00,"576,185.26","24,857.00",23.18,United States,NASDAQ,USD,1.00,--
BOH,BANK OF HAWAII CORP,Financials,Equity,"574,626.00",0.00,"574,626.00","10,335.00",55.60,United States,New York Stock Exchange Inc.,USD,1.00,--
PZZA,PAPA JOHNS INTERNATIONAL INC,Consumer Discretionary,Equity,"574,689.99",0.00,"574,689.99","8,589.00",66.91,United States,NASDAQ,USD,1.00,--
RRR,RED ROCK RESORTS ORS CLASS A INC,Consumer Discretionary,Equity,"574,854.80",0.00,"574,854.80","12,662.00",45.40,United States,NASDAQ,USD,1.00,--
DNLI,DENALI THERAPEUTICS INC,Health Care,Equity,"575,091.30",0.00,"575,091.30","31,773.00",18.10,United States,NASDAQ,USD,1.00,--
SGRY,SURGERY PARTNERS INC,Health Care,Equity,"573,517.76",0.00,"573,517.76","17,464.00",32.84,United States,NASDAQ,USD,1.00,--
CORT,CORCEPT THERAPEUTICS INC,Health Care,Equity,"573,976.34",0.00,"573,976.34","22,651.00",25.34,United States,NASDAQ,USD,1.00,--
BOOT,BOOT BARN HOLDINGS INC,Consumer Discretionary,Equity,"571,900.29",0.00,"571,900.29","8,047.00",71.07,United States,New York Stock Exchange Inc.,USD,1.00,--
BGC,BGC GROUP INC CLASS A,Financials,Equity,"570,296.32",0.00,"570,296.32","85,888.00",6.64,United States,NASDAQ,USD,1.00,--
SLG,SL GREEN REALTY REIT CORP,Real Estate,Equity,"570,340.08",0.00,"570,340.08","16,914.00",33.72,United States,New York Stock Exchange Inc.,USD,1.00,--
ACLX,ARCELLX INC,Health Care,Equity,"570,472.06",0.00,"570,472.06","10,687.00",53.38,United States,NASDAQ,USD,1.00,--
NXT,NEXTRACKER INC CLASS A,Industrials,Equity,"567,067.90",0.00,"567,067.90","14,338.00",39.55,United States,NASDAQ,USD,1.00,--
EXTR,EXTREME NETWORKS INC,Information Technology,Equity,"566,174.70",0.00,"566,174.70","34,565.00",16.38,United States,NASDAQ,USD,1.00,--
PEGA,PEGASYSTEMS INC,Information Technology,Equity,"563,059.86",0.00,"563,059.86","10,799.00",52.14,United States,NASDAQ,USD,1.00,--
RAMP,LIVERAMP HOLDINGS INC,Information Technology,Equity,"559,875.08",0.00,"559,875.08","16,409.00",34.12,United States,New York Stock Exchange Inc.,USD,1.00,--
PARR,PAR PACIFIC HOLDINGS INC,Energy,Equity,"558,408.00",0.00,"558,408.00","15,900.00",35.12,United States,New York Stock Exchange Inc.,USD,1.00,--
MTRN,MATERION CORP,Materials,Equity,"559,199.52",0.00,"559,199.52","4,926.00",113.52,United States,New York Stock Exchange Inc.,USD,1.00,--
PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,Equity,"557,419.72",0.00,"557,419.72","66,677.00",8.36,United States,NASDAQ,USD,1.00,--
IONQ,IONQ INC,Information Technology,Equity,"556,478.10",0.00,"556,478.10","44,805.00",12.42,United States,New York Stock Exchange Inc.,USD,1.00,--
DNA,GINKGO BIOWORKS HOLDINGS INC CLASS,Materials,Equity,"552,760.38",0.00,"552,760.38","400,551.00",1.38,United States,New York Stock Exchange Inc.,USD,1.00,--
BLMN,BLOOMIN BRANDS INC,Consumer Discretionary,Equity,"551,658.94",0.00,"551,658.94","22,777.00",24.22,United States,NASDAQ,USD,1.00,--
RXO,RXO INC,Industrials,Equity,"552,268.00",0.00,"552,268.00","27,340.00",20.20,United States,New York Stock Exchange Inc.,USD,1.00,--
SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Financials,Equity,"550,962.00",0.00,"550,962.00","34,010.00",16.20,United States,NASDAQ,USD,1.00,--
ROCK,GIBRALTAR INDUSTRIES INC,Industrials,Equity,"549,726.07",0.00,"549,726.07","8,003.00",68.69,United States,NASDAQ,USD,1.00,--
APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,Equity,"548,225.28",0.00,"548,225.28","14,769.00",37.12,United States,New York Stock Exchange Inc.,USD,1.00,--
SDRL,SEADRILL LTD,Energy,Equity,"546,754.68",0.00,"546,754.68","13,074.00",41.82,Norway,New York Stock Exchange Inc.,USD,1.00,--
BOKF,BOK FINANCIAL CORP,Financials,Equity,"547,618.50",0.00,"547,618.50","7,659.00",71.50,United States,NASDAQ,USD,1.00,--
CALX,CALIX NETWORKS INC,Information Technology,Equity,"542,028.48",0.00,"542,028.48","14,294.00",37.92,United States,New York Stock Exchange Inc.,USD,1.00,--
THS,TREEHOUSE FOODS INC,Consumer Staples,Equity,"539,872.08",0.00,"539,872.08","13,053.00",41.36,United States,New York Stock Exchange Inc.,USD,1.00,--
CARG,CARGURUS INC CLASS A,Communication,Equity,"536,237.10",0.00,"536,237.10","25,354.00",21.15,United States,NASDAQ,USD,1.00,--
GOLF,ACUSHNET HOLDINGS CORP,Consumer Discretionary,Equity,"536,238.00",0.00,"536,238.00","9,300.00",57.66,United States,New York Stock Exchange Inc.,USD,1.00,--
OSIS,OSI SYSTEMS INC,Information Technology,Equity,"536,449.95",0.00,"536,449.95","4,491.00",119.45,United States,NASDAQ,USD,1.00,--
ALGM,ALLEGRO MICROSYSTEMS INC,Information Technology,Equity,"534,938.32",0.00,"534,938.32","18,956.00",28.22,United States,NASDAQ,USD,1.00,--
CRDO,CREDO TECHNOLOGY GROUP HOLDING LTD,Information Technology,Equity,"535,684.11",0.00,"535,684.11","28,509.00",18.79,United States,NASDAQ,USD,1.00,--
BKU,BANKUNITED INC,Financials,Equity,"534,125.10",0.00,"534,125.10","20,095.00",26.58,United States,New York Stock Exchange Inc.,USD,1.00,--
VYX,NCR VOYIX CORP,Information Technology,Equity,"533,399.59",0.00,"533,399.59","33,151.00",16.09,United States,New York Stock Exchange Inc.,USD,1.00,--
ENV,ENVESTNET INC,Information Technology,Equity,"533,572.20",0.00,"533,572.20","14,382.00",37.10,United States,New York Stock Exchange Inc.,USD,1.00,--
GLNG,GOLAR LNG LTD,Energy,Equity,"531,918.40",0.00,"531,918.40","24,856.00",21.40,Norway,NASDAQ,USD,1.00,--
MLKN,MILLERKNOLL INC,Industrials,Equity,"532,041.40",0.00,"532,041.40","20,702.00",25.70,United States,NASDAQ,USD,1.00,--
SHO,SUNSTONE HOTEL INVESTORS REIT INC,Real Estate,Equity,"532,393.20",0.00,"532,393.20","54,105.00",9.84,United States,New York Stock Exchange Inc.,USD,1.00,--
PJT,PJT PARTNERS INC CLASS A,Financials,Equity,"532,509.78",0.00,"532,509.78","6,226.00",85.53,United States,New York Stock Exchange Inc.,USD,1.00,--
DORM,DORMAN PRODUCTS INC,Consumer Discretionary,Equity,"530,492.40",0.00,"530,492.40","7,295.00",72.72,United States,NASDAQ,USD,1.00,--
DOOR,MASONITE INTERNATIONAL CORP,Industrials,Equity,"530,595.84",0.00,"530,595.84","6,096.00",87.04,United States,New York Stock Exchange Inc.,USD,1.00,--
CPK,CHESAPEAKE UTILITIES CORP,Utilities,Equity,"529,234.68",0.00,"529,234.68","5,772.00",91.69,United States,New York Stock Exchange Inc.,USD,1.00,--
PPBI,PACFIC PREMIER BANCORP INC,Financials,Equity,"527,040.18",0.00,"527,040.18","22,786.00",23.13,United States,NASDAQ,USD,1.00,--
STRL,STERLING INFRASTRUCTURE INC,Industrials,Equity,"527,394.00",0.00,"527,394.00","8,120.00",64.95,United States,NASDAQ,USD,1.00,--
SIX,SIX FLAGS ENTERTAINMENT CORP,Consumer Discretionary,Equity,"525,710.26",0.00,"525,710.26","21,079.00",24.94,United States,New York Stock Exchange Inc.,USD,1.00,--
EQC,EQUITY COMMONWEALTH REIT,Real Estate,Equity,"524,860.46",0.00,"524,860.46","27,494.00",19.09,United States,New York Stock Exchange Inc.,USD,1.00,--
CWEN,CLEARWAY ENERGY INC CLASS C,Utilities,Equity,"523,618.00",0.00,"523,618.00","22,766.00",23.00,United States,New York Stock Exchange Inc.,USD,1.00,--
STRA,STRATEGIC EDUCATION INC,Consumer Discretionary,Equity,"523,027.44",0.00,"523,027.44","5,814.00",89.96,United States,NASDAQ,USD,1.00,--
CSTM,CONSTELLIUM SE CLASS A,Materials,Equity,"523,255.70",0.00,"523,255.70","29,986.00",17.45,Netherlands,New York Stock Exchange Inc.,USD,1.00,--
PRFT,PERFICIENT INC,Information Technology,Equity,"521,768.78",0.00,"521,768.78","8,359.00",62.42,United States,NASDAQ,USD,1.00,--
PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,Equity,"520,945.20",0.00,"520,945.20","6,660.00",78.22,United States,New York Stock Exchange Inc.,USD,1.00,--
IMVT,IMMUNOVANT INC,Health Care,Equity,"518,879.00",0.00,"518,879.00","15,880.00",32.67,United States,NASDAQ,USD,1.00,--
TRIP,TRIPADVISOR INC,Communication,Equity,"519,009.12",0.00,"519,009.12","27,216.00",19.07,United States,NASDAQ,USD,1.00,--
TDS,TELEPHONE AND DATA SYSTEMS INC,Communication,Equity,"517,536.18",0.00,"517,536.18","27,153.00",19.06,United States,New York Stock Exchange Inc.,USD,1.00,--
SKYW,SKYWEST INC,Industrials,Equity,"517,606.87",0.00,"517,606.87","11,177.00",46.31,United States,NASDAQ,USD,1.00,--
EPC,EDGEWELL PERSONAL CARE,Consumer Staples,Equity,"517,323.25",0.00,"517,323.25","14,887.00",34.75,United States,New York Stock Exchange Inc.,USD,1.00,--
DK,DELEK US HOLDINGS INC,Energy,Equity,"516,151.86",0.00,"516,151.86","18,879.00",27.34,United States,New York Stock Exchange Inc.,USD,1.00,--
CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,Equity,"516,309.04",0.00,"516,309.04","16,796.00",30.74,United States,NASDAQ,USD,1.00,--
CPE,CALLON PETROLEUM,Energy,Equity,"512,733.30",0.00,"512,733.30","15,973.00",32.10,United States,New York Stock Exchange Inc.,USD,1.00,--
MYRG,MYR GROUP INC,Industrials,Equity,"510,888.70",0.00,"510,888.70","4,018.00",127.15,United States,NASDAQ,USD,1.00,--
BEAM,BEAM THERAPEUTICS INC,Health Care,Equity,"511,599.20",0.00,"511,599.20","17,360.00",29.47,United States,NASDAQ,USD,1.00,--
WGO,WINNEBAGO INDUSTRIES INC,Consumer Discretionary,Equity,"509,144.20",0.00,"509,144.20","7,691.00",66.20,United States,New York Stock Exchange Inc.,USD,1.00,--
CCS,CENTURY COMMUNITIES INC,Consumer Discretionary,Equity,"507,316.53",0.00,"507,316.53","7,049.00",71.97,United States,New York Stock Exchange Inc.,USD,1.00,--
VSTS,VESTIS CORP,Industrials,Equity,"507,412.80",0.00,"507,412.80","30,384.00",16.70,United States,New York Stock Exchange Inc.,USD,1.00,--
QTWO,Q2 HOLDINGS INC,Information Technology,Equity,"507,491.88",0.00,"507,491.88","14,558.00",34.86,United States,New York Stock Exchange Inc.,USD,1.00,--
DEI,DOUGLAS EMMETT REIT INC,Real Estate,Equity,"507,664.80",0.00,"507,664.80","44,532.00",11.40,United States,New York Stock Exchange Inc.,USD,1.00,--
HCP,HASHICORP INC CLASS A,Information Technology,Equity,"506,060.25",0.00,"506,060.25","24,225.00",20.89,United States,NASDAQ,USD,1.00,--
GFF,GRIFFON CORP,Industrials,Equity,"506,433.23",0.00,"506,433.23","10,931.00",46.33,United States,New York Stock Exchange Inc.,USD,1.00,--
WOR,WORTHINGTON INDUSTRIES INC,Materials,Equity,"505,397.88",0.00,"505,397.88","7,668.00",65.91,United States,New York Stock Exchange Inc.,USD,1.00,--
OII,OCEANEERING INTERNATIONAL INC,Energy,Equity,"503,918.06",0.00,"503,918.06","24,391.00",20.66,United States,New York Stock Exchange Inc.,USD,1.00,--
ACVA,ACV AUCTIONS INC CLASS A,Industrials,Equity,"504,230.67",0.00,"504,230.67","33,021.00",15.27,United States,NASDAQ,USD,1.00,--
BANF,BANCFIRST CORP,Financials,Equity,"504,362.64",0.00,"504,362.64","5,864.00",86.01,United States,NASDAQ,USD,1.00,--
ABR,ARBOR REALTY TRUST REIT INC,Financials,Equity,"501,574.38",0.00,"501,574.38","41,214.00",12.17,United States,New York Stock Exchange Inc.,USD,1.00,--
AMBA,AMBARELLA INC,Information Technology,Equity,"502,217.43",0.00,"502,217.43","9,113.00",55.11,United States,NASDAQ,USD,1.00,--
DOCN,DIGITALOCEAN HOLDINGS INC,Information Technology,Equity,"502,252.65",0.00,"502,252.65","17,385.00",28.89,United States,New York Stock Exchange Inc.,USD,1.00,--
KMT,KENNAMETAL INC,Industrials,Equity,"502,397.80",0.00,"502,397.80","21,796.00",23.05,United States,New York Stock Exchange Inc.,USD,1.00,--
UE,URBAN EDGE PROPERTIES,Real Estate,Equity,"500,810.31",0.00,"500,810.31","29,757.00",16.83,United States,New York Stock Exchange Inc.,USD,1.00,--
ANDE,ANDERSONS INC,Consumer Staples,Equity,"501,054.51",0.00,"501,054.51","9,671.00",51.81,United States,NASDAQ,USD,1.00,--
FFBC,FIRST FINANCIAL BANCORP,Financials,Equity,"501,146.40",0.00,"501,146.40","24,566.00",20.40,United States,NASDAQ,USD,1.00,--
PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,Equity,"499,159.20",0.00,"499,159.20","51,780.00",9.64,United States,New York Stock Exchange Inc.,USD,1.00,--
FCPT,FOUR CORNERS PROPERTY INC TRUST,Real Estate,Equity,"499,269.27",0.00,"499,269.27","21,869.00",22.83,United States,New York Stock Exchange Inc.,USD,1.00,--
ROAD,CONSTRUCTION PARTNERS INC CLASS A,Industrials,Equity,"499,594.90",0.00,"499,594.90","11,530.00",43.33,United States,NASDAQ,USD,1.00,--
VIAV,VIAVI SOLUTIONS INC,Information Technology,Equity,"497,914.56",0.00,"497,914.56","62,868.00",7.92,United States,NASDAQ,USD,1.00,--
LSXMA,LIBERTY MEDIA LIBERTY SIRIUSXM COR,Communication,Equity,"497,923.32",0.00,"497,923.32","18,607.00",26.76,United States,NASDAQ,USD,1.00,--
AROC,ARCHROCK INC,Energy,Equity,"497,130.98",0.00,"497,130.98","34,571.00",14.38,United States,New York Stock Exchange Inc.,USD,1.00,--
HNI,HNI CORP,Industrials,Equity,"497,684.44",0.00,"497,684.44","12,709.00",39.16,United States,New York Stock Exchange Inc.,USD,1.00,--
ATRC,ATRICURE INC,Health Care,Equity,"495,622.60",0.00,"495,622.60","11,857.00",41.80,United States,NASDAQ,USD,1.00,--
BHVN,BIOHAVEN LTD,Health Care,Equity,"496,579.35",0.00,"496,579.35","16,405.00",30.27,United States,New York Stock Exchange Inc.,USD,1.00,--
DVAX,DYNAVAX TECHNOLOGIES CORP,Health Care,Equity,"495,066.48",0.00,"495,066.48","36,726.00",13.48,United States,NASDAQ,USD,1.00,--
INSW,INTERNATIONAL SEAWAYS INC,Energy,Equity,"491,458.94",0.00,"491,458.94","10,526.00",46.69,United States,New York Stock Exchange Inc.,USD,1.00,--
TBBK,BANCORP INC,Financials,Equity,"491,927.04",0.00,"491,927.04","12,672.00",38.82,United States,NASDAQ,USD,1.00,--
SCL,STEPAN,Materials,Equity,"490,063.30",0.00,"490,063.30","6,002.00",81.65,United States,New York Stock Exchange Inc.,USD,1.00,--
SJW,SJW GROUP,Utilities,Equity,"490,211.88",0.00,"490,211.88","7,558.00",64.86,United States,New York Stock Exchange Inc.,USD,1.00,--
SEAS,SEAWORLD ENTERTAINMENT INC,Consumer Discretionary,Equity,"490,542.92",0.00,"490,542.92","9,926.00",49.42,United States,New York Stock Exchange Inc.,USD,1.00,--
TRN,TRINITY INDUSTRIES INC,Industrials,Equity,"488,611.20",0.00,"488,611.20","19,830.00",24.64,United States,New York Stock Exchange Inc.,USD,1.00,--
PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,Equity,"489,091.68",0.00,"489,091.68","5,808.00",84.21,United States,NASDAQ,USD,1.00,--
PSMT,PRICESMART INC,Consumer Staples,Equity,"489,341.94",0.00,"489,341.94","7,242.00",67.57,United States,NASDAQ,USD,1.00,--
SITM,SITIME CORP,Information Technology,Equity,"488,091.69",0.00,"488,091.69","4,227.00",115.47,United States,NASDAQ,USD,1.00,--
HURN,HURON CONSULTING GROUP INC,Industrials,Equity,"485,112.58",0.00,"485,112.58","4,621.00",104.98,United States,NASDAQ,USD,1.00,--
VIRT,VIRTU FINANCIAL INC CLASS A,Financials,Equity,"483,290.80",0.00,"483,290.80","27,320.00",17.69,United States,NASDAQ,USD,1.00,--
MIR,MIRION TECHNOLOGIES INC CLASS A,Information Technology,Equity,"483,799.14",0.00,"483,799.14","55,418.00",8.73,United States,New York Stock Exchange Inc.,USD,1.00,--
HIW,HIGHWOODS PROPERTIES REIT INC,Real Estate,Equity,"482,157.44",0.00,"482,157.44","26,668.00",18.08,United States,New York Stock Exchange Inc.,USD,1.00,--
EBC,EASTERN BANKSHARES INC,Financials,Equity,"479,216.92",0.00,"479,216.92","39,572.00",12.11,United States,NASDAQ,USD,1.00,--
MARA,MARATHON DIGITAL HOLDINGS INC,Information Technology,Equity,"475,620.60",0.00,"475,620.60","43,555.00",10.92,United States,NASDAQ,USD,1.00,--
SDGR,SCHRODINGER INC,Health Care,Equity,"472,870.06",0.00,"472,870.06","15,418.00",30.67,United States,NASDAQ,USD,1.00,--
OUT,OUTFRONT MEDIA INC,Real Estate,Equity,"471,791.10",0.00,"471,791.10","38,357.00",12.30,United States,New York Stock Exchange Inc.,USD,1.00,--
GNL,GLOBAL NET LEASE INC,Real Estate,Equity,"472,118.24",0.00,"472,118.24","54,142.00",8.72,United States,New York Stock Exchange Inc.,USD,1.00,--
PGTI,PGT INNOVATIONS INC,Industrials,Equity,"470,055.60",0.00,"470,055.60","14,598.00",32.20,United States,New York Stock Exchange Inc.,USD,1.00,--
RLJ,RLJ LODGING TRUST REIT,Real Estate,Equity,"470,090.40",0.00,"470,090.40","45,201.00",10.40,United States,New York Stock Exchange Inc.,USD,1.00,--
PLUS,EPLUS,Information Technology,Equity,"470,818.44",0.00,"470,818.44","7,484.00",62.91,United States,NASDAQ,USD,1.00,--
PRIM,PRIMORIS SERVICES CORP,Industrials,Equity,"470,967.90",0.00,"470,967.90","15,366.00",30.65,United States,New York Stock Exchange Inc.,USD,1.00,--
FWRD,FORWARD AIR CORP,Industrials,Equity,"466,825.36",0.00,"466,825.36","7,213.00",64.72,United States,NASDAQ,USD,1.00,--
SNEX,STONEX GROUP INC,Financials,Equity,"466,026.50",0.00,"466,026.50","5,207.00",89.50,United States,NASDAQ,USD,1.00,--
PLUG,PLUG POWER INC,Industrials,Equity,"466,038.12",0.00,"466,038.12","133,919.00",3.48,United States,NASDAQ,USD,1.00,--
UPST,UPSTART HOLDINGS INC,Financials,Equity,"466,312.80",0.00,"466,312.80","19,860.00",23.48,United States,NASDAQ,USD,1.00,--
INMD,INMODE LTD,Health Care,Equity,"464,727.60",0.00,"464,727.60","20,040.00",23.19,Israel,NASDAQ,USD,1.00,--
LAUR,LAUREATE EDUCATION INC,Consumer Discretionary,Equity,"462,655.60",0.00,"462,655.60","34,760.00",13.31,United States,NASDAQ,USD,1.00,--
RIOT,RIOT PLATFORMS INC,Information Technology,Equity,"462,909.60",0.00,"462,909.60","39,906.00",11.60,United States,NASDAQ,USD,1.00,--
DRH,DIAMONDROCK HOSPITALITY REIT,Real Estate,Equity,"460,484.16",0.00,"460,484.16","55,884.00",8.24,United States,New York Stock Exchange Inc.,USD,1.00,--
FL,FOOT LOCKER INC,Consumer Discretionary,Equity,"460,550.22",0.00,"460,550.22","20,478.00",22.49,United States,New York Stock Exchange Inc.,USD,1.00,--
CXM,SPRINKLR INC CLASS A,Information Technology,Equity,"458,968.35",0.00,"458,968.35","30,255.00",15.17,United States,New York Stock Exchange Inc.,USD,1.00,--
MP,MP MATERIALS CORP CLASS A,Materials,Equity,"457,091.88",0.00,"457,091.88","28,497.00",16.04,United States,New York Stock Exchange Inc.,USD,1.00,--
PI,IMPINJ INC,Information Technology,Equity,"453,687.20",0.00,"453,687.20","5,608.00",80.90,United States,NASDAQ,USD,1.00,--
CBAY,CYMABAY THERAPEUTICS INC,Health Care,Equity,"454,105.10",0.00,"454,105.10","25,369.00",17.90,United States,NASDAQ,USD,1.00,--
MBC,MASTERBRAND INC,Industrials,Equity,"452,162.10",0.00,"452,162.10","33,618.00",13.45,United States,New York Stock Exchange Inc.,USD,1.00,--
WAFD,WAFD INC,Financials,Equity,"452,254.00",0.00,"452,254.00","16,850.00",26.84,United States,NASDAQ,USD,1.00,--
SONO,SONOS INC,Consumer Discretionary,Equity,"452,390.56",0.00,"452,390.56","31,769.00",14.24,United States,NASDAQ,USD,1.00,--
XRX,XEROX HOLDINGS CORP,Information Technology,Equity,"450,430.61",0.00,"450,430.61","33,047.00",13.63,United States,NASDAQ,USD,1.00,--
GSHD,GOOSEHEAD INSURANCE INC CLASS A,Financials,Equity,"450,478.75",0.00,"450,478.75","6,235.00",72.25,United States,NASDAQ,USD,1.00,--
VCYT,VERACYTE INC,Health Care,Equity,"447,435.60",0.00,"447,435.60","17,130.00",26.12,United States,NASDAQ,USD,1.00,--
QS,QUANTUMSCAPE CORP CLASS A,Consumer Discretionary,Equity,"445,915.32",0.00,"445,915.32","79,063.00",5.64,United States,New York Stock Exchange Inc.,USD,1.00,--
WSBC,WESBANCO INC,Financials,Equity,"446,150.70",0.00,"446,150.70","16,635.00",26.82,United States,NASDAQ,USD,1.00,--
RDNT,RADNET INC,Health Care,Equity,"444,831.58",0.00,"444,831.58","13,862.00",32.09,United States,NASDAQ,USD,1.00,--
SLVM,SYLVAMO CORP,Materials,Equity,"445,042.63",0.00,"445,042.63","9,239.00",48.17,United States,New York Stock Exchange Inc.,USD,1.00,--
PD,PAGERDUTY INC,Information Technology,Equity,"445,059.35",0.00,"445,059.35","20,885.00",21.31,United States,New York Stock Exchange Inc.,USD,1.00,--
TGTX,TG THERAPEUTICS INC,Health Care,Equity,"445,185.79",0.00,"445,185.79","35,137.00",12.67,United States,NASDAQ,USD,1.00,--
LENB,LENNAR CORP CLASS B,Consumer Discretionary,Equity,"445,348.28",0.00,"445,348.28","3,809.00",116.92,United States,New York Stock Exchange Inc.,USD,1.00,--
