Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
RVTY,REVVITY INC,Health Care,Equity,"8,381,591.60",0.03,"8,381,591.60","93,670.00",89.48,United States,New York Stock Exchange Inc.,USD,1.00,--
APA,APA CORP,Energy,Equity,"8,376,151.92",0.03,"8,376,151.92","229,107.00",36.56,United States,NASDAQ,USD,1.00,--
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,Equity,"8,370,348.84",0.03,"8,370,348.84","54,676.00",153.09,United States,NASDAQ,USD,1.00,--
VTRS,VIATRIS INC,Health Care,Equity,"8,346,046.40",0.03,"8,346,046.40","890,720.00",9.37,United States,NASDAQ,USD,1.00,--
RBA,RB GLOBAL INC,Industrials,Equity,"8,334,874.35",0.03,"8,334,874.35","134,109.00",62.15,Canada,New York Stock Exchange Inc.,USD,1.00,--
BURL,BURLINGTON STORES INC,Consumer Discretionary,Equity,"8,307,204.00",0.03,"8,307,204.00","48,368.00",171.75,United States,New York Stock Exchange Inc.,USD,1.00,--
HEIA,HEICO CORP CLASS A,Industrials,Equity,"8,303,545.42",0.03,"8,303,545.42","59,854.00",138.73,United States,New York Stock Exchange Inc.,USD,1.00,--
SAIA,SAIA INC,Industrials,Equity,"8,295,958.44",0.03,"8,295,958.44","19,602.00",423.22,United States,NASDAQ,USD,1.00,--
KEY,KEYCORP,Financials,Equity,"8,288,405.34",0.03,"8,288,405.34","688,978.00",12.03,United States,New York Stock Exchange Inc.,USD,1.00,--
REG,REGENCY CENTERS REIT CORP,Real Estate,Equity,"8,191,183.41",0.03,"8,191,183.41","133,821.00",61.21,United States,NASDAQ,USD,1.00,--
UDR,UDR REIT INC,Real Estate,Equity,"8,108,401.85",0.03,"8,108,401.85","244,745.00",33.13,United States,New York Stock Exchange Inc.,USD,1.00,--
OKTA,OKTA INC CLASS A,Information Technology,Equity,"8,093,275.88",0.03,"8,093,275.88","112,516.00",71.93,United States,NASDAQ,USD,1.00,--
RNR,RENAISSANCERE HOLDING LTD,Financials,Equity,"8,083,229.44",0.03,"8,083,229.44","37,367.00",216.32,United States,New York Stock Exchange Inc.,USD,1.00,--
LECO,LINCOLN ELECTRIC HOLDINGS INC,Industrials,Equity,"8,070,021.56",0.03,"8,070,021.56","41,521.00",194.36,United States,NASDAQ,USD,1.00,--
TW,TRADEWEB MARKETS INC CLASS A,Financials,Equity,"8,059,898.08",0.03,"8,059,898.08","84,734.00",95.12,United States,NASDAQ,USD,1.00,--
BFB,BROWN FORMAN CORP CLASS B,Consumer Staples,Equity,"8,044,669.05",0.03,"8,044,669.05","135,091.00",59.55,United States,New York Stock Exchange Inc.,USD,1.00,--
TRMB,TRIMBLE INC,Information Technology,Equity,"7,978,676.16",0.03,"7,978,676.16","182,662.00",43.68,United States,NASDAQ,USD,1.00,--
NI,NISOURCE INC,Utilities,Equity,"7,972,969.32",0.03,"7,972,969.32","304,428.00",26.19,United States,New York Stock Exchange Inc.,USD,1.00,--
CASY,CASEYS GENERAL STORES INC,Consumer Staples,Equity,"7,969,084.60",0.03,"7,969,084.60","28,001.00",284.60,United States,NASDAQ,USD,1.00,--
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,Equity,"7,960,040.50",0.03,"7,960,040.50","71,725.00",110.98,United States,NASDAQ,USD,1.00,--
RGA,REINSURANCE GROUP OF AMERICA INC,Financials,Equity,"7,931,265.00",0.03,"7,931,265.00","49,110.00",161.50,United States,New York Stock Exchange Inc.,USD,1.00,--
GL,GLOBE LIFE INC,Financials,Equity,"7,908,188.63",0.03,"7,908,188.63","65,699.00",120.37,United States,New York Stock Exchange Inc.,USD,1.00,--
EQH,EQUITABLE HOLDINGS INC,Financials,Equity,"7,902,476.64",0.03,"7,902,476.64","271,004.00",29.16,United States,New York Stock Exchange Inc.,USD,1.00,--
RIVN,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,Equity,"7,861,249.14",0.03,"7,861,249.14","491,943.00",15.98,United States,NASDAQ,USD,1.00,--
TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,Equity,"7,848,840.00",0.03,"7,848,840.00","130,814.00",60.00,United States,New York Stock Exchange Inc.,USD,1.00,--
TWLO,TWILIO INC CLASS A,Information Technology,Equity,"7,832,687.98",0.03,"7,832,687.98","125,003.00",62.66,United States,New York Stock Exchange Inc.,USD,1.00,--
PSTG,PURE STORAGE INC CLASS A,Information Technology,Equity,"7,824,680.08",0.03,"7,824,680.08","209,272.00",37.39,United States,New York Stock Exchange Inc.,USD,1.00,--
NRG,NRG ENERGY INC,Utilities,Equity,"7,810,165.28",0.03,"7,810,165.28","170,416.00",45.83,United States,New York Stock Exchange Inc.,USD,1.00,--
UTHR,UNITED THERAPEUTICS CORP,Health Care,Equity,"7,746,202.32",0.02,"7,746,202.32","33,609.00",230.48,United States,NASDAQ,USD,1.00,--
TFX,TELEFLEX INC,Health Care,Equity,"7,732,625.70",0.02,"7,732,625.70","35,435.00",218.22,United States,New York Stock Exchange Inc.,USD,1.00,--
FIVE,FIVE BELOW INC,Consumer Discretionary,Equity,"7,719,838.00",0.02,"7,719,838.00","40,418.00",191.00,United States,NASDAQ,USD,1.00,--
CHK,CHESAPEAKE ENERGY CORP,Energy,Equity,"7,664,860.71",0.02,"7,664,860.71","93,691.00",81.81,United States,NASDAQ,USD,1.00,--
ROL,ROLLINS INC,Industrials,Equity,"7,579,347.78",0.02,"7,579,347.78","189,389.00",40.02,United States,New York Stock Exchange Inc.,USD,1.00,--
PNR,PENTAIR,Industrials,Equity,"7,546,282.24",0.02,"7,546,282.24","120,317.00",62.72,United States,New York Stock Exchange Inc.,USD,1.00,--
KMX,CARMAX INC,Consumer Discretionary,Equity,"7,496,716.98",0.02,"7,496,716.98","117,393.00",63.86,United States,New York Stock Exchange Inc.,USD,1.00,--
FFIV,F5 INC,Information Technology,Equity,"7,487,576.19",0.02,"7,487,576.19","44,817.00",167.07,United States,NASDAQ,USD,1.00,--
EME,EMCOR GROUP INC,Industrials,Equity,"7,484,974.86",0.02,"7,484,974.86","34,611.00",216.26,United States,New York Stock Exchange Inc.,USD,1.00,--
XPO,XPO INC,Industrials,Equity,"7,474,404.54",0.02,"7,474,404.54","84,086.00",88.89,United States,New York Stock Exchange Inc.,USD,1.00,--
RPRX,ROYALTY PHARMA PLC CLASS A,Health Care,Equity,"7,468,411.68",0.02,"7,468,411.68","274,776.00",27.18,United States,NASDAQ,USD,1.00,--
TECH,BIO TECHNE CORP,Health Care,Equity,"7,440,385.92",0.02,"7,440,385.92","117,024.00",63.58,United States,NASDAQ,USD,1.00,--
DOX,AMDOCS LTD,Information Technology,Equity,"7,426,767.27",0.02,"7,426,767.27","88,699.00",83.73,United States,NASDAQ,USD,1.00,--
CRL,CHARLES RIVER LABORATORIES INTERNA,Health Care,Equity,"7,415,508.10",0.02,"7,415,508.10","38,038.00",194.95,United States,New York Stock Exchange Inc.,USD,1.00,--
BSY,BENTLEY SYSTEMS INC CLASS B,Information Technology,Equity,"7,388,850.00",0.02,"7,388,850.00","141,875.00",52.08,United States,NASDAQ,USD,1.00,--
CDAY,CERIDIAN HCM HOLDING INC,Industrials,Equity,"7,384,169.95",0.02,"7,384,169.95","108,895.00",67.81,United States,New York Stock Exchange Inc.,USD,1.00,--
INCY,INCYTE CORP,Health Care,Equity,"7,288,672.80",0.02,"7,288,672.80","136,492.00",53.40,United States,NASDAQ,USD,1.00,--
CNHI,CNH INDUSTRIAL NV,Industrials,Equity,"7,289,776.00",0.02,"7,289,776.00","721,760.00",10.10,Italy,New York Stock Exchange Inc.,USD,1.00,--
REXR,REXFORD INDUSTRIAL REALTY REIT INC,Real Estate,Equity,"7,270,877.68",0.02,"7,270,877.68","152,878.00",47.56,United States,New York Stock Exchange Inc.,USD,1.00,--
PFGC,PERFORMANCE FOOD GROUP,Consumer Staples,Equity,"7,247,691.00",0.02,"7,247,691.00","114,588.00",63.25,United States,New York Stock Exchange Inc.,USD,1.00,--
FND,FLOOR DECOR HOLDINGS INC CLASS A,Consumer Discretionary,Equity,"7,179,167.10",0.02,"7,179,167.10","78,230.00",91.77,United States,New York Stock Exchange Inc.,USD,1.00,--
USFD,US FOODS HOLDING CORP,Consumer Staples,Equity,"7,163,786.00",0.02,"7,163,786.00","167,300.00",42.82,United States,New York Stock Exchange Inc.,USD,1.00,--
LBRDK,LIBERTY BROADBAND CORP SERIES C,Communication,Equity,"7,154,950.38",0.02,"7,154,950.38","85,647.00",83.54,United States,NASDAQ,USD,1.00,--
EMN,EASTMAN CHEMICAL,Materials,Equity,"7,141,492.43",0.02,"7,141,492.43","87,701.00",81.43,United States,New York Stock Exchange Inc.,USD,1.00,--
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,Equity,"7,097,933.64",0.02,"7,097,933.64","85,786.00",82.74,United States,NASDAQ,USD,1.00,--
CZR,CAESARS ENTERTAINMENT INC,Consumer Discretionary,Equity,"7,063,513.37",0.02,"7,063,513.37","152,923.00",46.19,United States,NASDAQ,USD,1.00,--
HRL,HORMEL FOODS CORP,Consumer Staples,Equity,"7,060,134.65",0.02,"7,060,134.65","216,635.00",32.59,United States,New York Stock Exchange Inc.,USD,1.00,--
TPL,TEXAS PACIFIC LAND CORP,Energy,Equity,"7,032,686.00",0.02,"7,032,686.00","4,283.00","1,642.00",United States,New York Stock Exchange Inc.,USD,1.00,--
AOS,A O SMITH CORP,Industrials,Equity,"7,026,108.60",0.02,"7,026,108.60","92,595.00",75.88,United States,New York Stock Exchange Inc.,USD,1.00,--
BLD,TOPBUILD CORP,Consumer Discretionary,Equity,"6,930,076.83",0.02,"6,930,076.83","23,603.00",293.61,United States,New York Stock Exchange Inc.,USD,1.00,--
NTNX,NUTANIX INC CLASS A,Information Technology,Equity,"6,896,830.52",0.02,"6,896,830.52","169,622.00",40.66,United States,NASDAQ,USD,1.00,--
QRVO,QORVO INC,Information Technology,Equity,"6,891,843.80",0.02,"6,891,843.80","73,828.00",93.35,United States,NASDAQ,USD,1.00,--
HII,HUNTINGTON INGALLS INDUSTRIES INC,Industrials,Equity,"6,890,273.28",0.02,"6,890,273.28","28,941.00",238.08,United States,New York Stock Exchange Inc.,USD,1.00,--
WRK,WESTROCK,Materials,Equity,"6,884,674.66",0.02,"6,884,674.66","186,526.00",36.91,United States,New York Stock Exchange Inc.,USD,1.00,--
QGEN,QIAGEN NV,Health Care,Equity,"6,875,784.90",0.02,"6,875,784.90","169,146.00",40.65,Germany,New York Stock Exchange Inc.,USD,1.00,--
CPT,CAMDEN PROPERTY TRUST REIT,Real Estate,Equity,"6,860,684.64",0.02,"6,860,684.64","77,592.00",88.42,United States,New York Stock Exchange Inc.,USD,1.00,--
PEAK,HEALTHPEAK PROPERTIES INC,Real Estate,Equity,"6,855,983.58",0.02,"6,855,983.58","412,266.00",16.63,United States,New York Stock Exchange Inc.,USD,1.00,--
TOL,TOLL BROTHERS INC,Consumer Discretionary,Equity,"6,822,752.56",0.02,"6,822,752.56","79,976.00",85.31,United States,New York Stock Exchange Inc.,USD,1.00,--
PAYC,PAYCOM SOFTWARE INC,Industrials,Equity,"6,798,427.50",0.02,"6,798,427.50","38,301.00",177.50,United States,New York Stock Exchange Inc.,USD,1.00,--
ALLE,ALLEGION PLC,Industrials,Equity,"6,789,105.54",0.02,"6,789,105.54","64,862.00",104.67,United States,New York Stock Exchange Inc.,USD,1.00,--
FTI,TECHNIPFMC PLC,Energy,Equity,"6,780,004.64",0.02,"6,780,004.64","324,092.00",20.92,United States,New York Stock Exchange Inc.,USD,1.00,--
SCI,SERVICE,Consumer Discretionary,Equity,"6,710,062.83",0.02,"6,710,062.83","109,983.00",61.01,United States,New York Stock Exchange Inc.,USD,1.00,--
WYNN,WYNN RESORTS LTD,Consumer Discretionary,Equity,"6,701,296.80",0.02,"6,701,296.80","76,560.00",87.53,United States,NASDAQ,USD,1.00,--
RGEN,REPLIGEN CORP,Health Care,Equity,"6,686,684.77",0.02,"6,686,684.77","41,737.00",160.21,United States,NASDAQ,USD,1.00,--
HSIC,HENRY SCHEIN INC,Health Care,Equity,"6,676,141.20",0.02,"6,676,141.20","96,198.00",69.40,United States,NASDAQ,USD,1.00,--
ITT,ITT INC,Industrials,Equity,"6,669,331.20",0.02,"6,669,331.20","61,299.00",108.80,United States,New York Stock Exchange Inc.,USD,1.00,--
NVT,NVENT ELECTRIC PLC,Industrials,Equity,"6,608,712.35",0.02,"6,608,712.35","121,685.00",54.31,United States,New York Stock Exchange Inc.,USD,1.00,--
GLOB,GLOBANT SA,Information Technology,Equity,"6,584,358.30",0.02,"6,584,358.30","30,927.00",212.90,United States,New York Stock Exchange Inc.,USD,1.00,--
ACI,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,Equity,"6,581,869.60",0.02,"6,581,869.60","307,564.00",21.40,United States,New York Stock Exchange Inc.,USD,1.00,--
MTCH,MATCH GROUP INC,Communication,Equity,"6,574,382.07",0.02,"6,574,382.07","205,001.00",32.07,United States,NASDAQ,USD,1.00,--
ETSY,ETSY INC,Consumer Discretionary,Equity,"6,477,374.64",0.02,"6,477,374.64","90,618.00",71.48,United States,NASDAQ,USD,1.00,--
MKTX,MARKETAXESS HOLDINGS INC,Financials,Equity,"6,469,156.40",0.02,"6,469,156.40","27,620.00",234.22,United States,NASDAQ,USD,1.00,--
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,Equity,"6,455,773.17",0.02,"6,455,773.17","364,527.00",17.71,United States,New York Stock Exchange Inc.,USD,1.00,--
CCK,CROWN HOLDINGS INC,Materials,Equity,"6,449,814.53",0.02,"6,449,814.53","78,341.00",82.33,United States,New York Stock Exchange Inc.,USD,1.00,--
BJ,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,Equity,"6,446,111.10",0.02,"6,446,111.10","97,995.00",65.78,United States,New York Stock Exchange Inc.,USD,1.00,--
RHI,ROBERT HALF,Industrials,Equity,"6,432,798.53",0.02,"6,432,798.53","78,901.00",81.53,United States,New York Stock Exchange Inc.,USD,1.00,--
TTC,TORO,Industrials,Equity,"6,430,514.12",0.02,"6,430,514.12","77,086.00",83.42,United States,New York Stock Exchange Inc.,USD,1.00,--
TTEK,TETRA TECH INC,Industrials,Equity,"6,418,169.12",0.02,"6,418,169.12","39,002.00",164.56,United States,NASDAQ,USD,1.00,--
MTN,VAIL RESORTS INC,Consumer Discretionary,Equity,"6,415,764.39",0.02,"6,415,764.39","28,367.00",226.17,United States,New York Stock Exchange Inc.,USD,1.00,--
AIZ,ASSURANT INC,Financials,Equity,"6,410,545.82",0.02,"6,410,545.82","39,103.00",163.94,United States,New York Stock Exchange Inc.,USD,1.00,--
CHDN,CHURCHILL DOWNS INC,Consumer Discretionary,Equity,"6,383,604.70",0.02,"6,383,604.70","53,042.00",120.35,United States,NASDAQ,USD,1.00,--
CUBE,CUBESMART REIT,Real Estate,Equity,"6,372,242.14",0.02,"6,372,242.14","165,341.00",38.54,United States,New York Stock Exchange Inc.,USD,1.00,--
JNPR,JUNIPER NETWORKS INC,Information Technology,Equity,"6,350,235.84",0.02,"6,350,235.84","234,846.00",27.04,United States,New York Stock Exchange Inc.,USD,1.00,--
ATR,APTARGROUP INC,Materials,Equity,"6,339,658.13",0.02,"6,339,658.13","49,309.00",128.57,United States,New York Stock Exchange Inc.,USD,1.00,--
EWBC,EAST WEST BANCORP INC,Financials,Equity,"6,331,675.36",0.02,"6,331,675.36","103,832.00",60.98,United States,NASDAQ,USD,1.00,--
CLF,CLEVELAND CLIFFS INC,Materials,Equity,"6,331,758.20",0.02,"6,331,758.20","375,772.00",16.85,United States,New York Stock Exchange Inc.,USD,1.00,--
DOCU,DOCUSIGN INC,Information Technology,Equity,"6,318,123.56",0.02,"6,318,123.56","149,506.00",42.26,United States,NASDAQ,USD,1.00,--
WTRG,ESSENTIAL UTILITIES INC,Utilities,Equity,"6,272,837.84",0.02,"6,272,837.84","179,429.00",34.96,United States,New York Stock Exchange Inc.,USD,1.00,--
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Health Care,Equity,"6,258,927.40",0.02,"6,258,927.40","45,230.00",138.38,United States,New York Stock Exchange Inc.,USD,1.00,--
BXP,BOSTON PROPERTIES REIT INC,Real Estate,Equity,"6,256,335.98",0.02,"6,256,335.98","115,901.00",53.98,United States,New York Stock Exchange Inc.,USD,1.00,--
CHE,CHEMED CORP,Health Care,Equity,"6,254,354.40",0.02,"6,254,354.40","10,770.00",580.72,United States,New York Stock Exchange Inc.,USD,1.00,--
LAMR,LAMAR ADVERTISING COMPANY CLAS,Real Estate,Equity,"6,247,572.80",0.02,"6,247,572.80","63,595.00",98.24,United States,NASDAQ,USD,1.00,--
FBIN,FORTUNE BRANDS INNOVATIONS INC,Industrials,Equity,"6,248,572.72",0.02,"6,248,572.72","94,618.00",66.04,United States,New York Stock Exchange Inc.,USD,1.00,--
NWSA,NEWS CORP CLASS A,Communication,Equity,"6,229,475.85",0.02,"6,229,475.85","283,803.00",21.95,United States,NASDAQ,USD,1.00,--
PEN,PENUMBRA INC,Health Care,Equity,"6,209,255.68",0.02,"6,209,255.68","26,801.00",231.68,United States,New York Stock Exchange Inc.,USD,1.00,--
PNW,PINNACLE WEST CORP,Utilities,Equity,"6,180,339.75",0.02,"6,180,339.75","83,915.00",73.65,United States,New York Stock Exchange Inc.,USD,1.00,--
UNM,UNUM,Financials,Equity,"6,174,143.16",0.02,"6,174,143.16","144,492.00",42.73,United States,New York Stock Exchange Inc.,USD,1.00,--
CLH,CLEAN HARBORS INC,Industrials,Equity,"6,165,190.74",0.02,"6,165,190.74","37,358.00",165.03,United States,New York Stock Exchange Inc.,USD,1.00,--
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Financials,Equity,"6,130,609.75",0.02,"6,130,609.75","76,015.00",80.65,United States,NASDAQ,USD,1.00,--
APP,APPLOVIN CORP CLASS A,Information Technology,Equity,"6,114,965.40",0.02,"6,114,965.40","155,835.00",39.24,United States,NASDAQ,USD,1.00,--
PARA,PARAMOUNT GLOBAL CLASS B,Communication,Equity,"6,102,960.00",0.02,"6,102,960.00","431,000.00",14.16,United States,NASDAQ,USD,1.00,--
U,UNITY SOFTWARE INC,Information Technology,Equity,"6,067,398.39",0.02,"6,067,398.39","212,221.00",28.59,United States,New York Stock Exchange Inc.,USD,1.00,--
WMS,ADVANCED DRAINAGE SYSTEMS INC,Industrials,Equity,"6,042,581.52",0.02,"6,042,581.52","50,574.00",119.48,United States,New York Stock Exchange Inc.,USD,1.00,--
AAL,AMERICAN AIRLINES GROUP INC,Industrials,Equity,"6,035,913.06",0.02,"6,035,913.06","490,326.00",12.31,United States,NASDAQ,USD,1.00,--
CW,CURTISS WRIGHT CORP,Industrials,Equity,"6,029,078.72",0.02,"6,029,078.72","28,168.00",214.04,United States,New York Stock Exchange Inc.,USD,1.00,--
AFG,AMERICAN FINANCIAL GROUP INC,Financials,Equity,"5,996,093.82",0.02,"5,996,093.82","53,714.00",111.63,United States,New York Stock Exchange Inc.,USD,1.00,--
BWA,BORGWARNER INC,Consumer Discretionary,Equity,"5,974,828.13",0.02,"5,974,828.13","172,633.00",34.61,United States,New York Stock Exchange Inc.,USD,1.00,--
FOXA,FOX CORP CLASS A,Communication,Equity,"5,971,872.72",0.02,"5,971,872.72","196,702.00",30.36,United States,NASDAQ,USD,1.00,--
GWRE,GUIDEWIRE SOFTWARE INC,Information Technology,Equity,"5,959,380.32",0.02,"5,959,380.32","61,361.00",97.12,United States,New York Stock Exchange Inc.,USD,1.00,--
KNX,KNIGHT-SWIFT TRANSPORTATION HOLDIN,Industrials,Equity,"5,956,854.54",0.02,"5,956,854.54","114,842.00",51.87,United States,New York Stock Exchange Inc.,USD,1.00,--
WWD,WOODWARD INC,Industrials,Equity,"5,925,393.60",0.02,"5,925,393.60","44,835.00",132.16,United States,NASDAQ,USD,1.00,--
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,Equity,"5,895,061.92",0.02,"5,895,061.92","101,499.00",58.08,United States,NASDAQ,USD,1.00,--
HEI,HEICO CORP,Industrials,Equity,"5,874,997.36",0.02,"5,874,997.36","33,848.00",173.57,United States,New York Stock Exchange Inc.,USD,1.00,--
KNSL,KINSALE CAPITAL GROUP INC,Financials,Equity,"5,850,149.59",0.02,"5,850,149.59","16,129.00",362.71,United States,New York Stock Exchange Inc.,USD,1.00,--
RRC,RANGE RESOURCES CORP,Energy,Equity,"5,816,553.60",0.02,"5,816,553.60","173,940.00",33.44,United States,New York Stock Exchange Inc.,USD,1.00,--
LEA,LEAR CORP,Consumer Discretionary,Equity,"5,811,623.90",0.02,"5,811,623.90","43,585.00",133.34,United States,New York Stock Exchange Inc.,USD,1.00,--
BERY,BERRY GLOBAL GROUP INC,Materials,Equity,"5,773,739.92",0.02,"5,773,739.92","90,088.00",64.09,United States,New York Stock Exchange Inc.,USD,1.00,--
PRI,PRIMERICA INC,Financials,Equity,"5,774,518.80",0.02,"5,774,518.80","27,435.00",210.48,United States,New York Stock Exchange Inc.,USD,1.00,--
ORI,OLD REPUBLIC INTERNATIONAL CORP,Financials,Equity,"5,743,847.50",0.02,"5,743,847.50","199,786.00",28.75,United States,New York Stock Exchange Inc.,USD,1.00,--
CELH,CELSIUS HOLDINGS INC,Consumer Staples,Equity,"5,745,607.36",0.02,"5,745,607.36","106,558.00",53.92,United States,NASDAQ,USD,1.00,--
X,US STEEL CORP,Materials,Equity,"5,739,380.00",0.02,"5,739,380.00","165,400.00",34.70,United States,New York Stock Exchange Inc.,USD,1.00,--
CPB,CAMPBELL SOUP,Consumer Staples,Equity,"5,723,627.52",0.02,"5,723,627.52","139,737.00",40.96,United States,New York Stock Exchange Inc.,USD,1.00,--
OLED,UNIVERSAL DISPLAY CORP,Information Technology,Equity,"5,705,377.80",0.02,"5,705,377.80","34,484.00",165.45,United States,NASDAQ,USD,1.00,--
XP,XP CLASS A INC,Financials,Equity,"5,687,440.26",0.02,"5,687,440.26","245,254.00",23.19,United States,NASDAQ,USD,1.00,--
DINO,HF SINCLAIR CORP,Energy,Equity,"5,688,896.78",0.02,"5,688,896.78","104,326.00",54.53,United States,New York Stock Exchange Inc.,USD,1.00,--
RRX,REGAL REXNORD CORP,Industrials,Equity,"5,658,837.03",0.02,"5,658,837.03","49,203.00",115.01,United States,New York Stock Exchange Inc.,USD,1.00,--
RGLD,ROYAL GOLD INC,Materials,Equity,"5,628,999.48",0.02,"5,628,999.48","48,434.00",116.22,United States,NASDAQ,USD,1.00,--
NOV,NOV INC,Energy,Equity,"5,625,667.55",0.02,"5,625,667.55","296,869.00",18.95,United States,New York Stock Exchange Inc.,USD,1.00,--
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Real Estate,Equity,"5,598,519.46",0.02,"5,598,519.46","60,794.00",92.09,United States,New York Stock Exchange Inc.,USD,1.00,--
JAZZ,JAZZ PHARMACEUTICALS PLC,Health Care,Equity,"5,595,711.84",0.02,"5,595,711.84","45,972.00",121.72,United States,NASDAQ,USD,1.00,--
EGP,EASTGROUP PROPERTIES REIT INC,Real Estate,Equity,"5,574,175.92",0.02,"5,574,175.92","32,376.00",172.17,United States,New York Stock Exchange Inc.,USD,1.00,--
SKX,SKECHERS USA INC CLASS A,Consumer Discretionary,Equity,"5,541,861.60",0.02,"5,541,861.60","100,560.00",55.11,United States,New York Stock Exchange Inc.,USD,1.00,--
SRPT,SAREPTA THERAPEUTICS INC,Health Care,Equity,"5,533,511.12",0.02,"5,533,511.12","66,056.00",83.77,United States,NASDAQ,USD,1.00,--
COLD,AMERICOLD REALTY INC TRUST,Real Estate,Equity,"5,530,583.04",0.02,"5,530,583.04","198,656.00",27.84,United States,New York Stock Exchange Inc.,USD,1.00,--
JLL,JONES LANG LASALLE INC,Real Estate,Equity,"5,522,818.24",0.02,"5,522,818.24","35,576.00",155.24,United States,New York Stock Exchange Inc.,USD,1.00,--
TXRH,TEXAS ROADHOUSE INC,Consumer Discretionary,Equity,"5,523,745.50",0.02,"5,523,745.50","49,350.00",111.93,United States,NASDAQ,USD,1.00,--
WSC,WILLSCOT MOBILE MINI HOLDINGS CORP,Industrials,Equity,"5,515,113.78",0.02,"5,515,113.78","145,211.00",37.98,United States,NASDAQ,USD,1.00,--
NYT,NEW YORK TIMES CLASS A,Communication,Equity,"5,507,383.92",0.02,"5,507,383.92","120,882.00",45.56,United States,New York Stock Exchange Inc.,USD,1.00,--
WBS,WEBSTER FINANCIAL CORP,Financials,Equity,"5,502,560.40",0.02,"5,502,560.40","127,640.00",43.11,United States,New York Stock Exchange Inc.,USD,1.00,--
CACI,CACI INTERNATIONAL INC CLASS A,Industrials,Equity,"5,484,556.36",0.02,"5,484,556.36","16,958.00",323.42,United States,New York Stock Exchange Inc.,USD,1.00,--
SWN,SOUTHWESTERN ENERGY,Energy,Equity,"5,483,103.36",0.02,"5,483,103.36","815,938.00",6.72,United States,New York Stock Exchange Inc.,USD,1.00,--
TREX,TREX INC,Industrials,Equity,"5,483,373.62",0.02,"5,483,373.62","81,139.00",67.58,United States,New York Stock Exchange Inc.,USD,1.00,--
FCN,FTI CONSULTING INC,Industrials,Equity,"5,474,516.93",0.02,"5,474,516.93","24,719.00",221.47,United States,New York Stock Exchange Inc.,USD,1.00,--
WEX,WEX INC,Financials,Equity,"5,452,494.96",0.02,"5,452,494.96","31,412.00",173.58,United States,New York Stock Exchange Inc.,USD,1.00,--
OHI,OMEGA HEALTHCARE INVESTORS REIT IN,Real Estate,Equity,"5,444,585.04",0.02,"5,444,585.04","171,429.00",31.76,United States,New York Stock Exchange Inc.,USD,1.00,--
ALLY,ALLY FINANCIAL INC,Financials,Equity,"5,423,224.90",0.02,"5,423,224.90","200,119.00",27.10,United States,New York Stock Exchange Inc.,USD,1.00,--
DKS,DICKS SPORTING INC,Consumer Discretionary,Equity,"5,403,578.72",0.02,"5,403,578.72","44,368.00",121.79,United States,New York Stock Exchange Inc.,USD,1.00,--
DCI,DONALDSON INC,Industrials,Equity,"5,398,758.40",0.02,"5,398,758.40","89,740.00",60.16,United States,New York Stock Exchange Inc.,USD,1.00,--
AGCO,AGCO CORP,Industrials,Equity,"5,396,794.64",0.02,"5,396,794.64","47,332.00",114.02,United States,New York Stock Exchange Inc.,USD,1.00,--
MUSA,MURPHY USA INC,Consumer Discretionary,Equity,"5,391,996.48",0.02,"5,391,996.48","14,584.00",369.72,United States,New York Stock Exchange Inc.,USD,1.00,--
DBX,DROPBOX INC CLASS A,Information Technology,Equity,"5,370,372.55",0.02,"5,370,372.55","190,777.00",28.15,United States,NASDAQ,USD,1.00,--
AR,ANTERO RESOURCES CORP,Energy,Equity,"5,363,500.87",0.02,"5,363,500.87","213,941.00",25.07,United States,New York Stock Exchange Inc.,USD,1.00,--
GNTX,GENTEX CORP,Consumer Discretionary,Equity,"5,365,925.60",0.02,"5,365,925.60","172,760.00",31.06,United States,NASDAQ,USD,1.00,--
TPR,TAPESTRY INC,Consumer Discretionary,Equity,"5,336,332.05",0.02,"5,336,332.05","175,595.00",30.39,United States,New York Stock Exchange Inc.,USD,1.00,--
MORN,MORNINGSTAR INC,Financials,Equity,"5,304,799.05",0.02,"5,304,799.05","19,189.00",276.45,United States,NASDAQ,USD,1.00,--
KBR,KBR INC,Industrials,Equity,"5,303,122.20",0.02,"5,303,122.20","101,340.00",52.33,United States,New York Stock Exchange Inc.,USD,1.00,--
LAD,LITHIA MOTORS INC,Consumer Discretionary,Equity,"5,297,585.49",0.02,"5,297,585.49","19,759.00",268.11,United States,New York Stock Exchange Inc.,USD,1.00,--
